MSOA_code,under_70,over70-74,over75-79,over80,total
E02001700,1455,655,415,531,3056
E02001701,980,434,329,499,2242
E02001702,1049,338,217,367,1971
E02001703,769,403,303,426,1901
E02001704,984,299,283,502,2068
E02001705,1072,423,280,349,2124
E02001706,916,372,250,348,1886
E02001707,1022,487,388,583,2480
E02006841,869,234,130,184,1417
E02006842,618,206,154,289,1267
E02002574,1421,492,363,399,2675
E02002575,1678,483,284,360,2805
E02002576,1254,401,249,359,2263
E02002577,1079,339,230,349,1997
E02002578,1286,351,235,328,2200
E02002579,1217,366,239,330,2152
E02002580,1084,249,181,261,1775
E02002581,1139,495,345,458,2437
E02002582,1422,455,224,234,2335
E02002583,1058,372,223,206,1859
E02002584,1091,387,243,348,2069
E02002585,1484,455,310,339,2588
E02002586,1360,439,258,341,2398
E02002587,1057,372,178,147,1754
E02002588,1124,432,218,257,2031
E02002589,1122,586,335,363,2406
E02002590,929,341,345,457,2072
E02002591,960,383,325,460,2128
E02002592,960,366,345,437,2108
E02002593,762,294,224,235,1515
E02002594,685,293,148,123,1249
E02002595,1120,208,145,222,1695
E02002596,1346,606,383,365,2700
E02002597,1351,376,274,274,2275
E02002598,1610,316,158,191,2275
E02002599,1956,501,325,359,3141
E02002600,1368,345,307,410,2430
E02002601,1347,473,414,508,2742
E02002602,1229,224,132,139,1724
E02002603,1048,536,339,373,2296
E02002604,1323,474,420,488,2705
E02002605,1612,490,285,343,2730
E02002606,1436,329,225,396,2386
E02002607,1473,464,391,509,2837
E02002608,1353,555,551,818,3277
E02002609,1330,287,182,309,2108
E02002610,1859,668,606,786,3919
E02002611,1150,406,341,591,2488
E02002612,1345,491,395,615,2846
E02002613,1059,377,301,346,2083
E02002614,993,438,328,447,2206
E02002615,1258,453,338,543,2592
E02002616,1149,306,240,330,2025
E02002617,864,190,120,157,1331
E02002618,787,164,86,150,1187
E02002619,852,210,156,250,1468
E02002620,889,217,137,197,1440
E02002621,630,179,88,124,1021
E02002622,964,278,170,234,1646
E02002623,1252,354,223,305,2134
E02002624,1444,518,427,594,2983
E02002625,1332,337,201,247,2117
E02002626,1090,387,254,379,2110
E02002627,1145,271,184,174,1774
E02002628,1060,355,239,298,1952
E02002629,793,192,156,197,1338
E02002630,902,247,165,302,1616
E02002631,1426,580,327,362,2695
E02002632,1200,427,311,293,2231
E02002633,1462,570,479,677,3188
E02002634,1609,579,443,649,3280
E02002635,1499,576,434,648,3157
E02002636,1530,418,312,379,2639
E02002637,1156,300,288,344,2088
E02002638,979,293,195,264,1731
E02002639,975,216,136,162,1489
E02002640,1038,219,139,183,1579
E02002641,1732,370,263,392,2757
E02002642,1103,252,198,234,1787
E02002643,1353,277,184,234,2048
E02002644,1623,374,285,419,2701
E02002645,951,249,153,145,1498
E02002646,1274,453,286,409,2422
E02002647,1428,345,242,304,2319
E02002648,1324,353,254,298,2229
E02002649,1577,433,367,539,2916
E02002650,1644,565,436,587,3232
E02002651,1511,474,429,607,3021
E02003811,937,490,408,458,2293
E02003812,715,486,373,522,2096
E02003813,882,404,320,413,2019
E02003814,1112,359,224,243,1938
E02003815,1076,351,269,380,2076
E02003816,1075,453,350,412,2290
E02003817,1148,583,408,541,2680
E02003818,932,466,355,441,2194
E02003819,891,531,421,521,2364
E02003820,1150,358,266,308,2082
E02003821,804,372,317,429,1922
E02003822,1627,868,635,700,3830
E02003823,929,507,437,594,2467
E02003824,893,402,287,353,1935
E02003825,992,253,138,131,1514
E02003826,1060,321,233,271,1885
E02003827,1000,340,300,368,2008
E02003828,713,284,187,249,1433
E02003829,792,386,329,391,1898
E02003830,889,229,170,297,1585
E02003831,1402,641,474,560,3077
E02003832,534,172,107,155,968
E02003833,830,288,250,290,1658
E02003834,669,212,142,219,1242
E02003835,1111,596,514,711,2932
E02003836,866,514,354,706,2440
E02003837,1741,765,504,547,3557
E02003838,980,496,367,416,2259
E02003839,821,500,417,629,2367
E02003840,1505,810,560,815,3690
E02003853,973,445,322,403,2143
E02003854,962,488,356,455,2261
E02003855,955,559,471,655,2640
E02003856,1705,544,409,602,3260
E02003857,998,388,191,266,1843
E02003858,1088,427,299,574,2388
E02003859,1698,827,632,906,4063
E02003860,999,424,295,500,2218
E02003861,788,325,307,455,1875
E02003862,795,389,378,526,2088
E02003863,837,437,352,577,2203
E02003864,1181,559,407,744,2891
E02003865,1207,492,357,443,2499
E02003866,944,403,304,392,2043
E02003867,1423,382,300,392,2497
E02003868,1318,440,296,448,2502
E02003869,1227,438,360,505,2530
E02003870,1694,423,290,448,2855
E02003871,1241,401,285,364,2291
E02003872,1606,741,602,776,3725
E02003873,995,257,156,241,1649
E02003794,1067,598,414,407,2486
E02003795,871,397,296,439,2003
E02003796,1103,394,346,634,2477
E02003797,1485,495,352,636,2968
E02003798,961,260,199,219,1639
E02003799,1125,310,245,362,2042
E02003800,952,506,429,522,2409
E02003801,967,368,266,428,2029
E02003802,1066,329,239,389,2023
E02003803,877,294,221,366,1758
E02003804,828,296,216,365,1705
E02003805,896,419,366,480,2161
E02003806,983,367,292,498,2140
E02003807,937,582,515,612,2646
E02003808,730,255,153,178,1316
E02003809,1060,508,386,584,2538
E02003810,1244,641,452,621,2958
E02003841,1114,605,458,619,2796
E02003842,807,490,368,498,2163
E02003843,957,333,233,403,1926
E02003844,907,538,381,505,2331
E02003845,1267,274,191,305,2037
E02003846,853,224,180,289,1546
E02003847,1503,547,382,458,2890
E02003848,684,213,164,280,1341
E02003849,1008,280,222,235,1745
E02003850,787,346,217,297,1647
E02003851,830,378,250,342,1800
E02003852,998,418,316,429,2161
E02003874,1242,623,479,693,3037
E02003875,808,527,398,419,2152
E02003876,628,375,241,222,1466
E02003877,1226,695,529,693,3143
E02003878,1089,594,383,551,2617
E02003879,876,275,190,352,1693
E02003880,779,416,308,363,1866
E02003881,749,303,171,180,1403
E02003882,1100,452,294,413,2259
E02003883,1230,588,417,564,2799
E02003884,1010,646,481,648,2785
E02003885,754,438,295,360,1847
E02003886,885,269,192,283,1629
E02003887,974,338,253,227,1792
E02003888,926,288,205,306,1725
E02003889,825,231,252,276,1584
E02003890,1040,309,256,232,1837
E02003891,915,505,372,478,2270
E02003965,1247,797,598,825,3467
E02003966,765,599,373,479,2216
E02003967,805,580,370,500,2255
E02003968,1095,583,449,525,2652
E02003969,821,363,246,336,1766
E02003970,921,572,364,530,2387
E02003971,918,614,398,595,2525
E02003972,1408,549,359,527,2843
E02003973,1300,417,277,361,2355
E02003974,1221,452,341,438,2452
E02003975,1105,463,338,481,2387
E02003976,558,464,348,615,1985
E02003977,897,359,251,319,1826
E02003978,890,319,260,389,1858
E02003979,1280,631,506,729,3146
E02003980,1051,318,215,244,1828
E02003981,1052,325,238,318,1933
E02003982,1285,499,391,424,2599
E02003983,1240,338,212,263,2053
E02003984,934,268,181,229,1612
E02003985,1089,463,354,386,2292
E02003986,1031,386,297,294,2008
E02003987,432,335,216,319,1302
E02003988,584,419,312,476,1791
E02003989,1103,492,392,562,2549
E02003990,1519,654,442,729,3344
E02003991,1174,537,420,502,2633
E02003992,991,331,235,348,1905
E02003993,839,646,477,600,2562
E02003994,1028,322,214,435,1999
E02003995,1353,467,342,535,2697
E02003996,1223,348,198,274,2043
E02003997,1155,391,258,358,2162
E02003998,836,286,231,313,1666
E02003999,1664,743,558,679,3644
E02004000,783,334,219,299,1635
E02004001,675,305,215,290,1485
E02004002,1372,575,417,545,2909
E02004003,1583,680,473,558,3294
E02004004,1252,470,290,457,2469
E02004005,1019,451,361,406,2237
E02004006,1060,601,459,610,2730
E02004007,1032,688,501,612,2833
E02004008,631,504,299,334,1768
E02004009,597,406,303,389,1695
E02004010,643,358,269,480,1750
E02004011,1116,764,578,850,3308
E02004012,513,418,302,407,1640
E02004013,953,719,518,679,2869
E02004014,615,571,441,550,2177
E02004015,859,366,360,536,2121
E02004016,1134,500,427,510,2571
E02004017,1340,534,353,574,2801
E02004018,1263,418,266,392,2339
E02004019,1214,629,447,620,2910
E02004020,1385,593,401,636,3015
E02004021,891,458,361,385,2095
E02004022,767,465,304,347,1883
E02004023,719,496,357,524,2096
E02004024,1130,611,486,637,2864
E02004025,1218,690,532,737,3177
E02004026,1127,474,331,448,2380
E02004027,1439,757,631,943,3770
E02004028,1152,641,495,643,2931
E02005176,1309,492,387,385,2573
E02005177,680,280,183,352,1495
E02005178,547,174,117,160,998
E02005179,1164,430,302,384,2280
E02005180,1023,442,298,413,2176
E02005181,845,270,214,240,1569
E02005182,623,270,196,250,1339
E02005183,857,371,271,345,1844
E02005184,777,437,314,294,1822
E02005185,958,319,204,247,1728
E02005186,834,347,210,251,1642
E02006881,1390,525,396,438,2749
E02005189,695,247,188,237,1367
E02005190,906,439,304,344,1993
E02005191,1492,589,391,416,2888
E02005192,1331,389,264,305,2289
E02005193,1345,621,442,455,2863
E02005194,1285,414,353,448,2500
E02005195,1030,462,302,382,2176
E02005196,1683,633,440,588,3344
E02005197,1039,307,232,256,1834
E02005198,1373,461,349,419,2602
E02005199,1109,580,445,473,2607
E02005200,1296,322,188,261,2067
E02005201,1336,438,357,403,2534
E02005202,1351,641,488,572,3052
E02005203,1736,589,468,489,3282
E02005204,1828,750,494,592,3664
E02005205,868,443,329,320,1960
E02005206,1223,472,360,476,2531
E02005207,1419,707,552,785,3463
E02005208,1527,692,547,1019,3785
E02005209,1231,611,490,557,2889
E02005210,1628,835,697,1214,4374
E02005211,1223,641,578,800,3242
E02005212,1398,584,439,579,3000
E02005213,1586,604,373,471,3034
E02005214,932,361,286,293,1872
E02005215,1355,549,416,537,2857
E02005216,620,252,182,182,1236
E02005217,817,273,215,281,1586
E02005218,917,388,295,377,1977
E02005219,1077,484,325,370,2256
E02005220,905,430,321,372,2028
E02005221,1754,775,539,723,3791
E02005222,943,518,381,474,2316
E02005223,1436,621,466,647,3170
E02005224,906,436,418,754,2514
E02005225,1116,415,300,412,2243
E02005226,1160,319,250,379,2108
E02005228,1039,302,174,277,1792
E02005229,856,207,149,174,1386
E02005230,1158,448,360,424,2390
E02005231,1394,332,193,259,2178
E02005233,1428,273,175,194,2070
E02005234,984,210,137,208,1539
E02005235,688,122,82,130,1022
E02005236,2425,825,651,726,4627
E02005237,1750,456,306,447,2959
E02005238,1027,272,179,331,1809
E02005239,1337,426,277,385,2425
E02006871,2266,676,553,749,4244
E02005240,606,292,218,308,1424
E02005241,615,348,204,253,1420
E02005242,612,407,264,311,1594
E02005243,588,309,176,263,1336
E02005244,636,278,156,272,1342
E02005245,898,441,329,328,1996
E02005246,560,230,160,216,1166
E02005247,1302,741,530,620,3193
E02005248,529,186,135,184,1034
E02005249,737,271,201,256,1465
E02005250,552,178,102,198,1030
E02005251,765,364,253,344,1726
E02005252,909,430,329,394,2062
E02005253,1106,435,294,392,2227
E02005254,1640,478,350,436,2904
E02005255,1785,513,420,627,3345
E02005256,1349,282,233,397,2261
E02005257,889,303,190,297,1679
E02005258,1525,433,356,590,2904
E02005259,1434,402,276,468,2580
E02005260,1080,375,304,452,2211
E02005261,1195,319,186,255,1955
E02005262,1107,259,171,210,1747
E02005263,756,132,93,147,1128
E02005264,1458,258,185,216,2117
E02005265,1617,408,311,459,2795
E02005266,745,165,103,147,1160
E02005267,562,100,63,100,825
E02005268,958,222,163,242,1585
E02005269,1044,211,120,192,1567
E02005270,1017,516,413,478,2424
E02005271,1059,467,347,560,2433
E02005272,1265,526,328,518,2637
E02005273,842,359,306,377,1884
E02005274,1075,519,375,438,2407
E02005275,850,359,263,342,1814
E02005276,1435,531,393,511,2870
E02005277,1478,609,537,677,3301
E02005278,1103,447,247,295,2092
E02005279,1087,453,299,399,2238
E02005280,1282,510,317,339,2448
E02005281,1004,397,278,362,2041
E02005284,859,419,298,393,1969
E02005285,968,438,295,347,2048
E02005286,1255,409,308,364,2336
E02006884,1429,637,448,500,3014
E02005287,741,325,234,359,1659
E02005288,856,388,333,346,1923
E02005289,862,455,321,406,2044
E02005290,975,375,240,310,1900
E02005291,751,323,218,283,1575
E02005292,657,334,194,298,1483
E02005293,649,306,232,391,1578
E02005294,857,306,224,292,1679
E02005295,1001,382,292,379,2054
E02005296,797,474,336,451,2058
E02005297,999,616,484,642,2741
E02005298,1114,452,286,351,2203
E02005299,1101,305,221,259,1886
E02005300,841,309,183,173,1506
E02005301,947,334,269,375,1925
E02005302,1172,459,315,393,2339
E02005303,920,311,216,291,1738
E02005304,1185,654,498,533,2870
E02005305,1410,609,447,507,2973
E02005306,1314,562,387,518,2781
E02005307,1460,577,425,520,2982
E02005308,937,501,404,445,2287
E02005309,1574,531,404,599,3108
E02005310,1259,425,345,529,2558
E02005311,1044,411,316,402,2173
E02005312,1334,366,205,261,2166
E02005313,1400,296,217,244,2157
E02005314,1149,291,251,313,2004
E02005315,1485,576,496,795,3352
E02005316,938,229,195,197,1559
E02005317,961,253,178,151,1543
E02005318,1416,449,324,494,2683
E02005319,1503,395,291,395,2584
E02005320,1118,305,252,406,2081
E02005321,1171,405,360,478,2414
E02005322,1712,1011,745,941,4409
E02005323,1451,429,291,334,2505
E02005324,985,426,297,443,2151
E02005325,1534,830,684,939,3987
E02005326,1636,661,492,734,3523
E02005327,1029,493,359,401,2282
E02005328,1740,634,492,647,3513
E02005329,1967,497,367,573,3404
E02005330,2097,720,554,651,4022
E02005331,2064,583,418,723,3788
E02005332,2198,608,489,693,3988
E02000984,1414,542,374,341,2671
E02000985,1359,550,414,576,2899
E02000986,1401,430,336,509,2676
E02000987,1207,391,318,375,2291
E02000988,1260,317,231,360,2168
E02000989,1339,647,546,738,3270
E02000990,1387,500,331,327,2545
E02000991,1175,365,269,331,2140
E02000992,928,371,316,397,2012
E02000993,1135,257,135,166,1693
E02000994,892,230,164,176,1462
E02000995,1177,450,289,501,2417
E02000996,913,304,219,330,1766
E02000997,1063,334,283,366,2046
E02000998,1034,256,171,226,1687
E02000999,902,221,161,210,1494
E02001000,1229,411,306,443,2389
E02001001,1244,280,218,322,2064
E02001002,1204,562,350,339,2455
E02001003,1420,512,378,506,2816
E02001004,955,176,136,178,1445
E02001005,1013,225,139,250,1627
E02001006,1129,185,130,179,1623
E02001007,1597,790,551,457,3395
E02001008,1027,190,165,285,1667
E02001009,1140,288,246,293,1967
E02001010,961,187,113,213,1474
E02001011,1385,596,407,467,2855
E02001012,1403,275,211,235,2124
E02001013,1069,314,329,380,2092
E02001014,1108,406,299,345,2158
E02001015,1574,394,282,335,2585
E02001016,1494,302,164,201,2161
E02001017,2001,537,377,385,3300
E02001018,1140,397,203,197,1937
E02001019,1659,492,339,416,2906
E02001020,1131,551,390,485,2557
E02001021,1535,437,314,401,2687
E02001022,1536,472,341,465,2814
E02001023,1134,396,258,249,2037
E02001024,1605,482,329,365,2781
E02001025,1420,321,203,293,2237
E02001026,1445,268,174,189,2076
E02001027,1274,283,175,280,2012
E02001028,1422,610,519,616,3167
E02001029,1201,254,156,220,1831
E02001030,1161,340,223,232,1956
E02001031,1227,303,243,288,2061
E02001032,1329,405,330,332,2396
E02001033,960,248,129,178,1515
E02001034,1289,320,222,328,2159
E02001035,1413,432,364,494,2703
E02001036,1237,353,196,227,2013
E02001037,1476,482,351,517,2826
E02001038,1034,251,175,281,1741
E02001039,1420,275,208,297,2200
E02001040,1223,315,261,311,2110
E02001041,1385,314,208,360,2267
E02001042,1357,315,225,268,2165
E02001043,1024,211,170,283,1688
E02001044,1411,269,184,241,2105
E02001045,1332,341,214,262,2149
E02001046,1696,297,206,244,2443
E02001047,1561,375,243,349,2528
E02001048,1392,295,195,287,2169
E02001049,1373,411,284,425,2493
E02001050,945,204,134,157,1440
E02001051,1093,226,179,234,1732
E02001052,1846,238,161,300,2545
E02001053,1179,259,158,203,1799
E02001055,1001,328,226,248,1803
E02001056,998,246,163,193,1600
E02001057,1295,213,105,144,1757
E02001059,1141,197,172,187,1697
E02001061,1217,281,181,229,1908
E02001062,1022,129,101,142,1394
E02001063,876,56,53,60,1045
E02001064,1193,193,148,226,1760
E02001065,1064,229,177,217,1687
E02001066,1038,135,73,127,1373
E02001067,1172,199,137,169,1677
E02001068,802,110,97,174,1183
E02001069,1137,121,96,128,1482
E02001070,1260,153,92,149,1654
E02001071,1213,232,129,189,1763
E02001072,1105,119,95,158,1477
E02001073,1561,246,153,287,2247
E02001074,1665,235,177,340,2417
E02001075,1069,128,98,102,1397
E02001076,898,104,56,99,1157
E02001077,1243,230,163,182,1818
E02001078,1516,307,248,341,2412
E02001079,1278,187,138,181,1784
E02001080,1092,149,143,175,1559
E02001081,1031,202,127,158,1518
E02001082,1110,176,96,135,1517
E02001083,1260,117,88,109,1574
E02001084,1437,258,138,207,2040
E02001085,1103,211,168,178,1660
E02001086,1067,186,151,242,1646
E02001087,1833,373,276,372,2854
E02001088,1392,299,163,290,2144
E02001089,1465,312,200,330,2307
E02001090,1384,291,203,293,2171
E02001091,1488,388,293,335,2504
E02001092,1506,290,176,229,2201
E02001093,1455,303,215,276,2249
E02001094,1398,272,161,160,1991
E02001095,1706,332,190,196,2424
E02001096,1466,361,183,256,2266
E02001097,1473,293,165,220,2151
E02006902,586,56,35,42,719
E02006912,902,94,51,109,1156
E02006913,854,98,72,89,1113
E02006914,465,14,19,21,519
E02006915,1111,106,79,78,1374
E02006916,664,57,32,44,797
E02006917,554,39,26,13,632
E02001098,1064,479,376,391,2310
E02001099,960,296,218,233,1707
E02001100,1045,387,313,345,2090
E02001101,1158,428,305,283,2174
E02001102,1057,315,195,205,1772
E02001103,860,387,286,374,1907
E02001104,998,307,176,209,1690
E02001105,997,408,312,341,2058
E02001106,1044,342,270,359,2015
E02001107,791,271,202,267,1531
E02001108,708,163,110,172,1153
E02001109,1054,311,186,239,1790
E02001110,997,460,323,369,2149
E02001111,847,184,125,185,1341
E02001112,1019,411,230,248,1908
E02001113,551,125,101,137,914
E02001114,1140,370,324,383,2217
E02001115,925,292,232,262,1711
E02001116,677,157,96,139,1069
E02001117,977,436,310,378,2101
E02001118,988,376,281,404,2049
E02001119,815,154,106,245,1320
E02001121,550,98,87,112,847
E02001123,994,228,159,205,1586
E02001124,785,221,167,188,1361
E02001125,1153,359,232,377,2121
E02001126,996,202,158,207,1563
E02001127,907,251,185,180,1523
E02001128,1011,337,283,300,1931
E02001129,791,257,156,251,1455
E02001130,819,263,227,320,1629
E02001131,703,244,242,306,1495
E02006860,1228,251,148,310,1937
E02001132,1259,360,261,305,2185
E02001133,1425,398,277,219,2319
E02001134,1259,416,300,289,2264
E02001135,1099,262,211,204,1776
E02001136,1919,473,335,412,3139
E02001137,1300,362,232,242,2136
E02001138,1889,552,408,543,3392
E02001139,1182,179,116,169,1646
E02001140,1257,280,187,304,2028
E02001141,1566,270,179,251,2266
E02001142,1243,394,325,443,2405
E02001143,1647,278,197,253,2375
E02001144,1196,342,237,251,2026
E02001145,1406,434,306,282,2428
E02001146,1083,175,133,208,1599
E02001147,1553,320,205,268,2346
E02001148,1733,549,369,444,3095
E02001149,1553,486,290,388,2717
E02001150,1370,428,230,298,2326
E02001151,1630,512,356,417,2915
E02001152,1419,396,259,297,2371
E02001153,1406,382,234,300,2322
E02001154,1472,396,220,335,2423
E02001155,1059,327,228,312,1926
E02001156,1607,529,379,606,3121
E02001157,1048,250,163,277,1738
E02001158,946,267,148,246,1607
E02001159,1153,229,159,172,1713
E02001160,1041,261,172,230,1704
E02001161,971,264,214,322,1771
E02001162,872,359,227,349,1807
E02001163,1710,524,403,480,3117
